id,data_format,cases,access,file_name,submitter_id,data_category,type,file_size,created_datetime,md5sum,updated_datetime,file_id,data_type,state,experimental_strategy,version,data_release,project,analysis_id,analysis_state,analysis_submitter_id,analysis_workflow_link,analysis_workflow_type,analysis_workflow_version,sample_type,is_ffpe,cases.submitter_id,sample.submitter_id
eeee66cc-0d44-4ea0-af5d-46819547f78a,TXT,TCGA-55-8087-01A-11R-2241-07,open,f994e1d7-6427-4884-8993-f930c6331bff.htseq.counts.gz,f994e1d7-6427-4884-8993-f930c6331bff_count,Transcriptome Profiling,gene_expression,260834,2016-05-29T11:12:12.177008-05:00,8bb60d635ee5286189351b30251ccf9d,2018-09-06T21:10:41.393019-05:00,eeee66cc-0d44-4ea0-af5d-46819547f78a,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,96e3ce55-155b-453f-b9e9-157a0035fef1,released,f994e1d7-6427-4884-8993-f930c6331bff_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-55-8087,TCGA-55-8087-01A
575aaa09-7c8c-4d61-89bd-ba0de840d44e,TXT,TCGA-78-7160-01A-11R-2039-07,open,5fedbbb9-10a8-4f18-a1e8-30b3d6164083.htseq.counts.gz,5fedbbb9-10a8-4f18-a1e8-30b3d6164083_count,Transcriptome Profiling,gene_expression,251332,2016-05-30T18:43:45.041220-05:00,009b13c37c8384cead01bdda9ce39afb,2018-09-06T21:10:41.393019-05:00,575aaa09-7c8c-4d61-89bd-ba0de840d44e,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,37ef7651-e895-4692-ae51-21eaf1f1e257,released,5fedbbb9-10a8-4f18-a1e8-30b3d6164083_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-78-7160,TCGA-78-7160-01A
464ea777-62fe-4191-bfec-818e6bb0234b,TXT,TCGA-L4-A4E5-01A-11R-A24X-07,open,d370b7a3-a534-4190-a6d0-79276273093c.htseq.counts.gz,d370b7a3-a534-4190-a6d0-79276273093c_count,Transcriptome Profiling,gene_expression,254933,2016-05-29T10:09:48.946428-05:00,827f6309269af30acdfd36a3e4f7a9bf,2018-09-06T21:10:41.393019-05:00,464ea777-62fe-4191-bfec-818e6bb0234b,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,0affa263-b663-44f2-b944-c73c7b92094b,released,d370b7a3-a534-4190-a6d0-79276273093c_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-L4-A4E5,TCGA-L4-A4E5-01A
02b0093c-2ab3-4213-a5df-ac526ed1d973,TXT,TCGA-97-A4LX-01A-11R-A24X-07,open,ce4ac30d-f2e6-40f3-a2db-fdcf0218b8fb.htseq.counts.gz,ce4ac30d-f2e6-40f3-a2db-fdcf0218b8fb_count,Transcriptome Profiling,gene_expression,255646,2016-05-29T11:12:18.974164-05:00,5facff34c38648c3b53d7d368a1ebfe3,2018-09-06T21:10:41.393019-05:00,02b0093c-2ab3-4213-a5df-ac526ed1d973,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,b6463fa1-d8d3-47c0-a99d-5eaf3cbd194c,released,ce4ac30d-f2e6-40f3-a2db-fdcf0218b8fb_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-97-A4LX,TCGA-97-A4LX-01A
ef149f2f-9f49-4f3d-a5fc-00bcea19b3c2,TXT,TCGA-86-8359-01A-11R-2326-07,open,1142583c-2ca0-4f95-a94b-6f1a35ab1580.htseq.counts.gz,1142583c-2ca0-4f95-a94b-6f1a35ab1580_count,Transcriptome Profiling,gene_expression,249105,2016-05-30T18:25:53.416949-05:00,8aac452c4486c99efb3fe21cd2c6a49c,2018-09-06T21:10:41.393019-05:00,ef149f2f-9f49-4f3d-a5fc-00bcea19b3c2,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,562459ab-4956-48f6-8a37-d5b89d4e4db2,released,1142583c-2ca0-4f95-a94b-6f1a35ab1580_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-86-8359,TCGA-86-8359-01A
00e3c529-4162-4d0e-9d97-ec806a40e345,TXT,TCGA-44-6145-01A-11R-1755-07,open,9c62a984-f89a-4838-af13-786468b293c1.htseq.counts.gz,9c62a984-f89a-4838-af13-786468b293c1_count,Transcriptome Profiling,gene_expression,248718,2016-05-29T10:37:22.585958-05:00,655a62b0a554b30865c859f06691c91f,2018-09-06T21:10:41.393019-05:00,00e3c529-4162-4d0e-9d97-ec806a40e345,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,1733222c-7a47-44cd-a66f-b6a29b615361,released,9c62a984-f89a-4838-af13-786468b293c1_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-44-6145,TCGA-44-6145-01A
04bdcd2b-6dde-4c5a-a0cc-31941f3fe3dd,TXT,TCGA-44-2665-11A-01R-1758-07,open,027ec9be-7e41-44df-8f61-1e5698303eac.htseq.counts.gz,027ec9be-7e41-44df-8f61-1e5698303eac_count,Transcriptome Profiling,gene_expression,254024,2016-05-30T19:06:16.847300-05:00,ba24be97b209b47cb29b88e987ae838e,2018-09-06T21:10:41.393019-05:00,04bdcd2b-6dde-4c5a-a0cc-31941f3fe3dd,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,0448bef1-6c19-4e63-b9ff-d15c49ff08e4,released,027ec9be-7e41-44df-8f61-1e5698303eac_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Solid Tissue Normal,FALSE,TCGA-44-2665,TCGA-44-2665-11A
8b27ded7-8f20-4c2c-8e0f-5db33c10bd0e,TXT,TCGA-78-7155-01A-11R-2039-07,open,3880c844-453a-47f0-a046-922baa28a07a.htseq.counts.gz,3880c844-453a-47f0-a046-922baa28a07a_count,Transcriptome Profiling,gene_expression,248937,2016-05-30T21:08:23.562452-05:00,1147c0a247b8000631acd4d3ad0199e5,2018-09-06T21:10:41.393019-05:00,8b27ded7-8f20-4c2c-8e0f-5db33c10bd0e,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,a53116ae-3df3-4562-9b66-75a54c727946,released,3880c844-453a-47f0-a046-922baa28a07a_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-78-7155,TCGA-78-7155-01A
a70be23a-19be-4565-b3ba-e2b916344174,TXT,TCGA-55-7816-01A-11R-2170-07,open,e4de8f87-b9c8-4021-b29a-b7d128ff64a3.htseq.counts.gz,e4de8f87-b9c8-4021-b29a-b7d128ff64a3_count,Transcriptome Profiling,gene_expression,257350,2016-05-29T10:30:00.394885-05:00,2dc346fa4154bb3dacdc74f0b51eca5a,2018-09-06T21:10:41.393019-05:00,a70be23a-19be-4565-b3ba-e2b916344174,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,4ad12aba-c968-4790-b87b-1e1cb875375a,released,e4de8f87-b9c8-4021-b29a-b7d128ff64a3_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-55-7816,TCGA-55-7816-01A
d2057d64-3c06-4f7b-aba3-22c43aedf3a2,TXT,TCGA-99-8025-01A-11R-2241-07,open,12d2b9fa-1921-4033-bdb9-7e114c0d7812.htseq.counts.gz,12d2b9fa-1921-4033-bdb9-7e114c0d7812_count,Transcriptome Profiling,gene_expression,257475,2016-05-29T10:44:51.612611-05:00,094d8ba54107fb6e5fed8dcc225d302b,2018-09-06T21:10:41.393019-05:00,d2057d64-3c06-4f7b-aba3-22c43aedf3a2,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,ee7e12a3-80ea-44f9-a486-5811910db12a,released,12d2b9fa-1921-4033-bdb9-7e114c0d7812_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-99-8025,TCGA-99-8025-01A
d604672a-2000-4dfc-b417-94503c57c951,TXT,TCGA-44-A47G-01A-21R-A24H-07,open,cc54e123-c06a-48a8-b864-7497ecb37c0b.htseq.counts.gz,cc54e123-c06a-48a8-b864-7497ecb37c0b_count,Transcriptome Profiling,gene_expression,253162,2016-05-29T11:06:48.147433-05:00,91f79ddb37d821c7f72f08d3ffe060ad,2018-09-06T21:10:41.393019-05:00,d604672a-2000-4dfc-b417-94503c57c951,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,5976151d-49c0-44a6-9b99-b80ba18a50be,released,cc54e123-c06a-48a8-b864-7497ecb37c0b_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-44-A47G,TCGA-44-A47G-01A
43515213-1376-4894-8a64-cc83033b2b30,TXT,TCGA-55-8615-01A-11R-2403-07,open,8e1d09e8-6dbd-408d-a839-f5bbebe30a57.htseq.counts.gz,8e1d09e8-6dbd-408d-a839-f5bbebe30a57_count,Transcriptome Profiling,gene_expression,251323,2016-05-26T21:08:25.901870-05:00,4bed199f8fa47a8033bb112a41b97abd,2018-09-06T21:10:41.393019-05:00,43515213-1376-4894-8a64-cc83033b2b30,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,8cddffa4-98e0-482c-9171-200698bc0ebe,released,8e1d09e8-6dbd-408d-a839-f5bbebe30a57_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-55-8615,TCGA-55-8615-01A
6380bf37-1357-4a37-8bd5-59d3483469bb,TXT,TCGA-73-7499-01A-11R-2187-07,open,2133df71-b9a1-4b99-8eb7-0b7f9a1b5cc2.htseq.counts.gz,2133df71-b9a1-4b99-8eb7-0b7f9a1b5cc2_count,Transcriptome Profiling,gene_expression,256428,2016-05-30T18:22:32.264720-05:00,a1bb29a71921b5ede9dd53464d635bf9,2018-09-06T21:10:41.393019-05:00,6380bf37-1357-4a37-8bd5-59d3483469bb,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,f6dad690-9dd8-4f69-87dd-2482b7e2897f,released,2133df71-b9a1-4b99-8eb7-0b7f9a1b5cc2_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-73-7499,TCGA-73-7499-01A
c8fe657f-b0c9-4231-be30-090d485f037e,TXT,TCGA-86-7711-01A-11R-2066-07,open,b20e7824-c90e-464c-9f17-d138e84ca8e7.htseq.counts.gz,b20e7824-c90e-464c-9f17-d138e84ca8e7_count,Transcriptome Profiling,gene_expression,253923,2016-05-30T18:32:28.824430-05:00,5fe2d81e6df42c3271cd2b183983205f,2018-09-06T21:10:41.393019-05:00,c8fe657f-b0c9-4231-be30-090d485f037e,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,24984512-a25c-4295-8956-f14f7661a49f,released,b20e7824-c90e-464c-9f17-d138e84ca8e7_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-86-7711,TCGA-86-7711-01A
4737fe00-45d7-4db3-aff4-cef91365d756,TXT,TCGA-86-8075-01A-11R-2241-07,open,cb978bf0-8680-4e4b-a7db-9d644a0a0a9a.htseq.counts.gz,cb978bf0-8680-4e4b-a7db-9d644a0a0a9a_count,Transcriptome Profiling,gene_expression,258875,2016-05-29T10:47:11.939498-05:00,e126d18a7bb448cdb7a9b220fe2e5a3f,2018-09-06T21:10:41.393019-05:00,4737fe00-45d7-4db3-aff4-cef91365d756,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,79a3afb6-9346-47e4-acaf-8c8982da5657,released,cb978bf0-8680-4e4b-a7db-9d644a0a0a9a_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-86-8075,TCGA-86-8075-01A
c8c88de8-cf0a-4cef-ae97-6638b2fd0290,TXT,TCGA-86-7955-01A-11R-2187-07,open,4c8648f5-26ca-4550-b51b-bd2228b1e8e0.htseq.counts.gz,4c8648f5-26ca-4550-b51b-bd2228b1e8e0_count,Transcriptome Profiling,gene_expression,256187,2016-05-26T21:11:35.101864-05:00,7e41939d45c399a4d65edf24a4ba93ec,2018-09-06T21:10:41.393019-05:00,c8c88de8-cf0a-4cef-ae97-6638b2fd0290,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,f05864a5-4ef4-47c6-83d5-e66ada052bc0,released,4c8648f5-26ca-4550-b51b-bd2228b1e8e0_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-86-7955,TCGA-86-7955-01A
82b7b19d-162c-417e-b38b-d1ac77a4969d,TXT,TCGA-55-8513-01A-11R-2403-07,open,10d037c2-a3bf-46cf-9e27-0584733f6794.htseq.counts.gz,10d037c2-a3bf-46cf-9e27-0584733f6794_count,Transcriptome Profiling,gene_expression,251151,2016-05-30T18:36:23.278623-05:00,ad6bed1715f76e5f718aad02d36499fb,2018-09-06T21:10:41.393019-05:00,82b7b19d-162c-417e-b38b-d1ac77a4969d,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,bd5b7eb7-77ca-4e7f-a295-6b89a8bb47f0,released,10d037c2-a3bf-46cf-9e27-0584733f6794_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-55-8513,TCGA-55-8513-01A
248b31d9-7ed7-4218-9aa1-63c3a294912b,TXT,TCGA-MP-A4TC-01A-11R-A24X-07,open,9e7321e1-0c7e-4140-bb4c-f322d81be7ee.htseq.counts.gz,9e7321e1-0c7e-4140-bb4c-f322d81be7ee_count,Transcriptome Profiling,gene_expression,252543,2016-05-30T18:31:09.826852-05:00,8e647ebc3e656241c9ed342f5eb80432,2018-09-06T21:10:41.393019-05:00,248b31d9-7ed7-4218-9aa1-63c3a294912b,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,84b55f5c-8859-4cd4-b984-85273bd79eb3,released,9e7321e1-0c7e-4140-bb4c-f322d81be7ee_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-MP-A4TC,TCGA-MP-A4TC-01A
b3ca1e7a-b15b-45bb-9410-a57c2cd48602,TXT,TCGA-05-4420-01A-01R-1206-07,open,fefd7990-acb5-4d6b-9bfa-b1a474e368d7.htseq.counts.gz,fefd7990-acb5-4d6b-9bfa-b1a474e368d7_count,Transcriptome Profiling,gene_expression,258508,2016-05-29T10:16:03.427900-05:00,b7dd18841c9a0f3fe74fcf31bb4aa478,2018-09-06T21:10:41.393019-05:00,b3ca1e7a-b15b-45bb-9410-a57c2cd48602,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,88d235be-b326-4617-8b50-ac9814109e81,released,fefd7990-acb5-4d6b-9bfa-b1a474e368d7_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-05-4420,TCGA-05-4420-01A
514abffa-e558-43e8-b84b-aff8ab9ba125,TXT,TCGA-86-8280-01A-11R-2287-07,open,3f2012b6-8d85-4666-b73e-64cf2c0946fa.htseq.counts.gz,3f2012b6-8d85-4666-b73e-64cf2c0946fa_count,Transcriptome Profiling,gene_expression,258022,2016-05-29T11:06:04.166390-05:00,ffd428a254912c9e20b68b8a0ad1eaa4,2018-09-06T21:10:41.393019-05:00,514abffa-e558-43e8-b84b-aff8ab9ba125,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,b15b1f47-8913-4ef0-909a-817e8032e461,released,3f2012b6-8d85-4666-b73e-64cf2c0946fa_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-86-8280,TCGA-86-8280-01A
b387f364-578b-413f-9e6e-83f7afb26ff5,TXT,TCGA-78-7166-01A-12R-2066-07,open,397e302e-393e-4f54-b360-fcffe394271e.htseq.counts.gz,397e302e-393e-4f54-b360-fcffe394271e_count,Transcriptome Profiling,gene_expression,253602,2016-05-29T10:59:12.041774-05:00,bc10addefb67a8d2956f5e120b3b4526,2018-09-06T21:10:41.393019-05:00,b387f364-578b-413f-9e6e-83f7afb26ff5,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,2dc1f9fa-3d9f-4f55-bac6-e8e31015ff55,released,397e302e-393e-4f54-b360-fcffe394271e_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-78-7166,TCGA-78-7166-01A
19c12738-c5ee-4340-ab01-5adefc8beb3c,TXT,TCGA-91-8499-01A-11R-2403-07,open,3a360c80-e06f-4e38-a29d-3e4514047b76.htseq.counts.gz,3a360c80-e06f-4e38-a29d-3e4514047b76_count,Transcriptome Profiling,gene_expression,250875,2016-05-29T10:29:39.490126-05:00,ea92af5963e4047567bcc721b5d2a110,2018-09-06T21:10:41.393019-05:00,19c12738-c5ee-4340-ab01-5adefc8beb3c,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,e0f113c3-7406-47ee-b083-0f77998a78ba,released,3a360c80-e06f-4e38-a29d-3e4514047b76_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-91-8499,TCGA-91-8499-01A
ccf08842-c001-43be-b2c4-7a37499dcd18,TXT,TCGA-71-6725-01A-11R-1858-07,open,5d420937-4d97-4f04-9ce9-754054261d97.htseq.counts.gz,5d420937-4d97-4f04-9ce9-754054261d97_count,Transcriptome Profiling,gene_expression,254695,2016-05-29T10:24:46.178710-05:00,f8b64783717da58198a723cfa52f0723,2018-09-06T21:10:41.393019-05:00,ccf08842-c001-43be-b2c4-7a37499dcd18,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,390fff89-0e17-41c2-b0c5-2de8124271f0,released,5d420937-4d97-4f04-9ce9-754054261d97_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-71-6725,TCGA-71-6725-01A
1e1d4025-539f-481f-a990-ebe24f401e92,TXT,TCGA-69-7980-01A-11R-2187-07,open,378bba31-bcf1-49a1-b1ff-e14278f7054c.htseq.counts.gz,378bba31-bcf1-49a1-b1ff-e14278f7054c_count,Transcriptome Profiling,gene_expression,258929,2016-05-29T10:56:26.491055-05:00,e9d68ba0103498a11e0924e9ba5e6b8a,2018-09-06T21:10:41.393019-05:00,1e1d4025-539f-481f-a990-ebe24f401e92,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,604b236d-1388-4967-9541-8b5492221fa3,released,378bba31-bcf1-49a1-b1ff-e14278f7054c_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-69-7980,TCGA-69-7980-01A
7ed86aab-7dc1-43f9-97cd-10209409955c,TXT,TCGA-L9-A8F4-01A-11R-A39D-07,open,8eb179a6-a0af-4628-aae2-78800db3e9d8.htseq.counts.gz,8eb179a6-a0af-4628-aae2-78800db3e9d8_count,Transcriptome Profiling,gene_expression,257766,2016-05-29T10:52:51.591621-05:00,8c024a659300fb07aa3253c06a6b6b6f,2018-09-06T21:10:41.393019-05:00,7ed86aab-7dc1-43f9-97cd-10209409955c,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,960eecf5-a566-4174-993d-94205525527c,released,8eb179a6-a0af-4628-aae2-78800db3e9d8_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-L9-A8F4,TCGA-L9-A8F4-01A
ea158eb6-3b33-4047-a20e-886e1b6800b5,TXT,TCGA-05-4433-01A-22R-1858-07,open,d1757d87-4920-473b-8586-24192541cb02.htseq.counts.gz,d1757d87-4920-473b-8586-24192541cb02_count,Transcriptome Profiling,gene_expression,247644,2016-05-29T10:56:16.334841-05:00,79bbea6ef44384636b465e17c0d83a3b,2018-09-06T21:10:41.393019-05:00,ea158eb6-3b33-4047-a20e-886e1b6800b5,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,47f9c69a-2a82-49b9-80e3-1c0eba868988,released,d1757d87-4920-473b-8586-24192541cb02_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-05-4433,TCGA-05-4433-01A
d7e00e4f-e678-4a11-a083-7ea75961ed45,TXT,TCGA-55-A492-01A-11R-A24H-07,open,f822471e-0d7d-4bad-a42a-79dce03c366f.htseq.counts.gz,f822471e-0d7d-4bad-a42a-79dce03c366f_count,Transcriptome Profiling,gene_expression,250677,2016-05-29T10:13:42.951144-05:00,c951b7d04cec34eec082bbc9cbe21bc7,2018-09-06T21:10:41.393019-05:00,d7e00e4f-e678-4a11-a083-7ea75961ed45,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,c211352d-37fe-423d-add2-b581f8074e9d,released,f822471e-0d7d-4bad-a42a-79dce03c366f_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-55-A492,TCGA-55-A492-01A
11fa2ef9-728c-4e7d-a458-f781648c4064,TXT,TCGA-73-4675-01A-01R-1206-07,open,b1f9bae8-7483-41ba-aab7-7a051850df23.htseq.counts.gz,b1f9bae8-7483-41ba-aab7-7a051850df23_count,Transcriptome Profiling,gene_expression,258626,2016-05-29T10:55:57.628885-05:00,fea89cdac101db03d12b822409ada9db,2018-09-06T21:10:41.393019-05:00,11fa2ef9-728c-4e7d-a458-f781648c4064,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,e68814a9-2414-478c-8bdf-7d4e9d4dc5f0,released,b1f9bae8-7483-41ba-aab7-7a051850df23_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-73-4675,TCGA-73-4675-01A
f1e069a3-1c8e-4293-ae70-acfe52f64c5d,TXT,TCGA-50-5936-01A-11R-1628-07,open,aa5ba703-5bc5-4536-98cd-ab31520d29d7.htseq.counts.gz,aa5ba703-5bc5-4536-98cd-ab31520d29d7_count,Transcriptome Profiling,gene_expression,245553,2016-05-30T18:59:01.081003-05:00,bb453c7d8eb3dfe6f257a1f283aecb07,2018-09-06T21:10:41.393019-05:00,f1e069a3-1c8e-4293-ae70-acfe52f64c5d,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,2ff5e851-4b19-4777-8ac6-20ae7d27b8a1,released,aa5ba703-5bc5-4536-98cd-ab31520d29d7_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-50-5936,TCGA-50-5936-01A
14bc7421-c96e-4327-afae-ccc80a75f4e7,TXT,TCGA-44-7662-01A-11R-2066-07,open,ac3052a6-d735-4755-9145-80b9f633c838.htseq.counts.gz,ac3052a6-d735-4755-9145-80b9f633c838_count,Transcriptome Profiling,gene_expression,257916,2016-05-30T18:40:26.213959-05:00,efa3dad03ec969ed737513c4440d2787,2018-09-06T21:10:41.393019-05:00,14bc7421-c96e-4327-afae-ccc80a75f4e7,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,3214f287-30de-4a24-9862-1a0cbdd7554d,released,ac3052a6-d735-4755-9145-80b9f633c838_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-44-7662,TCGA-44-7662-01A
a9fee4cf-128e-4a73-8d30-098bb9645f85,TXT,TCGA-78-7154-01A-11R-2039-07,open,42c07ead-83bf-4277-9691-1a363e2b5b90.htseq.counts.gz,42c07ead-83bf-4277-9691-1a363e2b5b90_count,Transcriptome Profiling,gene_expression,251781,2016-05-30T18:51:47.548002-05:00,bfcd703eba3e3604376200b34215a897,2018-09-06T21:10:41.393019-05:00,a9fee4cf-128e-4a73-8d30-098bb9645f85,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,0c313134-1f3f-48ff-a32d-09cc5b53a951,released,42c07ead-83bf-4277-9691-1a363e2b5b90_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-78-7154,TCGA-78-7154-01A
2e77cbbb-e041-466e-a52e-9355002e78fc,TXT,TCGA-05-4244-01A-01R-1107-07,open,ea09d211-edbc-46c8-91e2-e6ae8fd6467d.htseq.counts.gz,ea09d211-edbc-46c8-91e2-e6ae8fd6467d_count,Transcriptome Profiling,gene_expression,258050,2016-05-29T10:10:40.541600-05:00,c7fb18e7304abfc1fbec4b34541adc38,2018-09-06T21:10:41.393019-05:00,2e77cbbb-e041-466e-a52e-9355002e78fc,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,4f93002e-dc7d-4bb9-acc9-494eb56f6875,released,ea09d211-edbc-46c8-91e2-e6ae8fd6467d_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-05-4244,TCGA-05-4244-01A
265d80d8-1364-4a28-9335-7b236cf9e109,TXT,TCGA-73-7498-01A-12R-2187-07,open,e9889edc-cfbf-4213-9629-fde30511bd63.htseq.counts.gz,e9889edc-cfbf-4213-9629-fde30511bd63_count,Transcriptome Profiling,gene_expression,260116,2016-05-29T10:55:35.961060-05:00,a7b5771486b162b75fe2bea5c4801d2e,2018-09-06T21:10:41.393019-05:00,265d80d8-1364-4a28-9335-7b236cf9e109,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,628e7926-0c3e-43dd-9de6-18dd5b5df67d,released,e9889edc-cfbf-4213-9629-fde30511bd63_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-73-7498,TCGA-73-7498-01A
d9b960cf-468d-4885-a7a0-e390717a68d9,TXT,TCGA-50-5933-01A-11R-1755-07,open,e77ea9a5-0b4f-466a-86b3-378d756dea57.htseq.counts.gz,e77ea9a5-0b4f-466a-86b3-378d756dea57_count,Transcriptome Profiling,gene_expression,249048,2016-05-30T18:23:44.691195-05:00,806ed6a20ca03f07541901ff5986f819,2018-09-06T21:10:41.393019-05:00,d9b960cf-468d-4885-a7a0-e390717a68d9,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUAD,69fa3e93-d231-43aa-9441-2ef87f13b7b2,released,e77ea9a5-0b4f-466a-86b3-378d756dea57_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-50-5933,TCGA-50-5933-01A
