id,data_format,cases,access,file_name,submitter_id,data_category,type,file_size,created_datetime,md5sum,updated_datetime,file_id,data_type,state,experimental_strategy,version,data_release,project,analysis_id,analysis_state,analysis_submitter_id,analysis_workflow_link,analysis_workflow_type,analysis_workflow_version,sample_type,is_ffpe,cases.submitter_id,sample.submitter_id
c0a25224-03ae-4cb4-9dec-49c16e9ffd68,TXT,TCGA-EB-A6QY-01A-12R-A32P-07,open,92cc5466-7ae6-458a-80bf-2be5d81f8d37.htseq.counts.gz,92cc5466-7ae6-458a-80bf-2be5d81f8d37_count,Transcriptome Profiling,gene_expression,253987,2016-05-30T18:27:53.644522-05:00,3b15c33f59ec588f5834cfd5a62e3be8,2018-09-06T18:42:50.098635-05:00,c0a25224-03ae-4cb4-9dec-49c16e9ffd68,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,bbd3bdbc-e3b8-42dd-b233-3269b0bcd8f8,released,92cc5466-7ae6-458a-80bf-2be5d81f8d37_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-EB-A6QY,TCGA-EB-A6QY-01A
ed5704d6-0460-469c-a637-1ca95fd3996b,TXT,TCGA-D9-A4Z5-01A-11R-A266-07,open,659ce4fd-18e2-47b2-b1ee-54027dbbdf0c.htseq.counts.gz,659ce4fd-18e2-47b2-b1ee-54027dbbdf0c_count,Transcriptome Profiling,gene_expression,249040,2016-05-30T18:36:50.681096-05:00,ea366aa407273aba5b98ad4eed0af114,2018-09-06T18:42:50.098635-05:00,ed5704d6-0460-469c-a637-1ca95fd3996b,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,b13da7fe-dd06-436e-9155-d25c5a2e4ea1,released,659ce4fd-18e2-47b2-b1ee-54027dbbdf0c_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-D9-A4Z5,TCGA-D9-A4Z5-01A
b9fa7ec9-3ae2-4083-b6d1-3a3abdbb0c67,TXT,TCGA-W3-A828-06A-11R-A352-07,open,e4af4599-f7c6-46e3-8ab8-93b97d41e9c1.htseq.counts.gz,e4af4599-f7c6-46e3-8ab8-93b97d41e9c1_count,Transcriptome Profiling,gene_expression,251192,2016-05-29T11:02:31.571298-05:00,deae87133546093a0bc583db29f7c5a6,2018-09-06T18:42:50.098635-05:00,b9fa7ec9-3ae2-4083-b6d1-3a3abdbb0c67,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,988fb681-30e4-4712-8f18-eea1e470a5ce,released,e4af4599-f7c6-46e3-8ab8-93b97d41e9c1_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-W3-A828,TCGA-W3-A828-06A
927ea614-1364-477d-918f-9adc3c849f6e,TXT,TCGA-LH-A9QB-06A-11R-A38C-07,open,ed8e9b9c-ca75-4129-87bc-60f595f5ac77.htseq.counts.gz,ed8e9b9c-ca75-4129-87bc-60f595f5ac77_count,Transcriptome Profiling,gene_expression,251308,2016-05-30T18:33:43.804519-05:00,0aedede2b83d042b411299e2e012206e,2018-09-06T18:42:50.098635-05:00,927ea614-1364-477d-918f-9adc3c849f6e,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,32ba39f6-409d-4c35-8df6-5846bc220ff8,released,ed8e9b9c-ca75-4129-87bc-60f595f5ac77_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-LH-A9QB,TCGA-LH-A9QB-06A
0ce07caa-e0e8-4fec-8d81-c2e80b3dc0ba,TXT,TCGA-EB-A5VU-01A-21R-A32P-07,open,4f9b4b4d-b829-4a05-8a5e-820b52bea143.htseq.counts.gz,4f9b4b4d-b829-4a05-8a5e-820b52bea143_count,Transcriptome Profiling,gene_expression,253886,2016-05-29T11:00:34.447040-05:00,0c8494296df1be5b634097f77ccad30f,2018-09-06T18:42:50.098635-05:00,0ce07caa-e0e8-4fec-8d81-c2e80b3dc0ba,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,2da13859-8061-4c18-8191-e8c5248bc583,released,4f9b4b4d-b829-4a05-8a5e-820b52bea143_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-EB-A5VU,TCGA-EB-A5VU-01A
66762026-6807-461f-a55f-7327b1c58907,TXT,TCGA-GN-A268-06A-11R-A18T-07,open,5931cfde-d4dd-4538-a543-ad99ea6fd85f.htseq.counts.gz,5931cfde-d4dd-4538-a543-ad99ea6fd85f_count,Transcriptome Profiling,gene_expression,251645,2016-05-30T18:46:08.883312-05:00,06a35a2b135460883f7fe1179f6adcef,2018-09-06T18:42:50.098635-05:00,66762026-6807-461f-a55f-7327b1c58907,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,c9b687e4-90d1-4d02-ad5b-62f7a5d18a2b,released,5931cfde-d4dd-4538-a543-ad99ea6fd85f_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-GN-A268,TCGA-GN-A268-06A
c8877223-ddee-4119-8c30-716f2166225d,TXT,TCGA-ER-A199-06A-11R-A18T-07,open,b15a2a09-2fa9-4696-a65a-9341f490fdb5.htseq.counts.gz,b15a2a09-2fa9-4696-a65a-9341f490fdb5_count,Transcriptome Profiling,gene_expression,249101,2016-05-29T11:12:00.291237-05:00,e6d9b1fb48fbb3edee080dbc6109a776,2018-09-06T18:42:50.098635-05:00,c8877223-ddee-4119-8c30-716f2166225d,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,bc698fd5-6d1f-4bf2-8093-cedab918c28c,released,b15a2a09-2fa9-4696-a65a-9341f490fdb5_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-ER-A199,TCGA-ER-A199-06A
7f747f1c-82e5-4003-8548-664ca3b64a47,TXT,TCGA-EE-A3AC-06A-11R-A18S-07,open,6b19ce18-911c-4d18-adb0-c3e433ec53bb.htseq.counts.gz,6b19ce18-911c-4d18-adb0-c3e433ec53bb_count,Transcriptome Profiling,gene_expression,254162,2016-05-30T18:45:27.342129-05:00,a1a03b7bf3da5b120d5251f9464feb0a,2018-09-06T18:42:50.098635-05:00,7f747f1c-82e5-4003-8548-664ca3b64a47,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,f3d4ef9e-00a0-489a-aa73-0d9babb070ca,released,6b19ce18-911c-4d18-adb0-c3e433ec53bb_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-EE-A3AC,TCGA-EE-A3AC-06A
a7430c41-42e4-49e1-bf4c-1d7695bc1621,TXT,TCGA-RP-A6K9-06A-41R-A352-07,open,c24a8fb2-8db1-4c1f-a230-682de53ff964.htseq.counts.gz,c24a8fb2-8db1-4c1f-a230-682de53ff964_count,Transcriptome Profiling,gene_expression,249495,2016-05-29T10:29:09.421251-05:00,1aab1a3b6acd9ebb28f13cfe82e47c7e,2018-09-06T18:42:50.098635-05:00,a7430c41-42e4-49e1-bf4c-1d7695bc1621,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,de7d1af0-4821-4e78-afce-af28f50eb431,released,c24a8fb2-8db1-4c1f-a230-682de53ff964_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-RP-A6K9,TCGA-RP-A6K9-06A
9ac05cbf-7e47-4718-93d2-82441ae39625,TXT,TCGA-D3-A8GQ-06A-11R-A37K-07,open,bf730223-b18f-46ef-b9b9-c94ee729aedb.htseq.counts.gz,bf730223-b18f-46ef-b9b9-c94ee729aedb_count,Transcriptome Profiling,gene_expression,251718,2016-05-29T10:09:33.559833-05:00,9cfddfb55e6c856b3b4d73e6d6bab7ad,2018-09-06T18:42:50.098635-05:00,9ac05cbf-7e47-4718-93d2-82441ae39625,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,7876220f-0de8-41c9-b9d6-10e372ed73c1,released,bf730223-b18f-46ef-b9b9-c94ee729aedb_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-D3-A8GQ,TCGA-D3-A8GQ-06A
909b81b3-49e3-475b-bf7b-501ee846516c,TXT,TCGA-W3-AA21-06A-11R-A38C-07,open,8f2f0e1f-50ec-4352-97c0-2c9c9c502735.htseq.counts.gz,8f2f0e1f-50ec-4352-97c0-2c9c9c502735_count,Transcriptome Profiling,gene_expression,246852,2016-05-29T10:24:14.638933-05:00,576f6bca210bcaf5e1c58f9f289a51cb,2018-09-06T18:42:50.098635-05:00,909b81b3-49e3-475b-bf7b-501ee846516c,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,1664c84e-c754-442e-84bf-0dd128aa9896,released,8f2f0e1f-50ec-4352-97c0-2c9c9c502735_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-W3-AA21,TCGA-W3-AA21-06A
7fea0ed2-af73-4bd5-909d-185b715eabee,TXT,TCGA-BF-A1PU-01A-11R-A18S-07,open,11d18719-8168-4d05-9dff-8305c0d8db55.htseq.counts.gz,11d18719-8168-4d05-9dff-8305c0d8db55_count,Transcriptome Profiling,gene_expression,250151,2016-05-29T10:16:21.608642-05:00,bf5437f6c1bb9736ee90a73144fa53f9,2018-09-06T18:42:50.098635-05:00,7fea0ed2-af73-4bd5-909d-185b715eabee,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,cccd33ab-593f-4000-8980-cccaa40c7cc8,released,11d18719-8168-4d05-9dff-8305c0d8db55_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-BF-A1PU,TCGA-BF-A1PU-01A
c77c4fd9-f144-4375-9200-d7bf45788f1e,TXT,TCGA-ER-A196-01A-11R-A18T-07,open,9eef512c-1b7e-4ae5-b0d8-d9d6884dd706.htseq.counts.gz,9eef512c-1b7e-4ae5-b0d8-d9d6884dd706_count,Transcriptome Profiling,gene_expression,245351,2016-05-30T18:39:24.934308-05:00,aa4fd6378d1ddb87782dadcb427f8f81,2018-09-06T18:42:50.098635-05:00,c77c4fd9-f144-4375-9200-d7bf45788f1e,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,1369d326-bcf0-4f1b-9dd6-77fdbc43fee5,released,9eef512c-1b7e-4ae5-b0d8-d9d6884dd706_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-ER-A196,TCGA-ER-A196-01A
a23a715a-7f3e-416a-abf6-d0a9b473da4a,TXT,TCGA-W3-AA1R-06A-11R-A39D-07,open,b0a44ece-6cfe-4d2e-8048-c899516b882e.htseq.counts.gz,b0a44ece-6cfe-4d2e-8048-c899516b882e_count,Transcriptome Profiling,gene_expression,252715,2016-05-29T10:29:31.616508-05:00,12432dec07258b39eaf075183184e9de,2018-09-06T18:42:50.098635-05:00,a23a715a-7f3e-416a-abf6-d0a9b473da4a,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,ccbbe4b7-0a50-49c3-92bc-72c7e1cf2474,released,b0a44ece-6cfe-4d2e-8048-c899516b882e_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-W3-AA1R,TCGA-W3-AA1R-06A
d818fd83-05e4-4fb1-8dc0-3ce8a7ff949d,TXT,TCGA-FS-A1ZN-01A-11R-A18T-07,open,8d875551-4732-40f3-8df3-57f04afae472.htseq.counts.gz,8d875551-4732-40f3-8df3-57f04afae472_count,Transcriptome Profiling,gene_expression,254370,2016-05-30T18:32:55.074363-05:00,23d30935e062f39668a66fc03992abbe,2018-09-06T18:42:50.098635-05:00,d818fd83-05e4-4fb1-8dc0-3ce8a7ff949d,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,bacdfc00-ba16-4a91-b3da-35f44a055239,released,8d875551-4732-40f3-8df3-57f04afae472_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-FS-A1ZN,TCGA-FS-A1ZN-01A
6332fde6-666f-490b-a215-2052a4146d28,TXT,TCGA-GN-A4U8-06A-11R-A32P-07,open,663c584c-bb4f-4faa-ab74-611d65555df0.htseq.counts.gz,663c584c-bb4f-4faa-ab74-611d65555df0_count,Transcriptome Profiling,gene_expression,253388,2016-05-30T18:52:16.953543-05:00,31a60453971e5967880d8ab5e1b4f535,2018-09-06T18:42:50.098635-05:00,6332fde6-666f-490b-a215-2052a4146d28,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,8ee94153-9859-4fa7-8596-dfe9f19d61de,released,663c584c-bb4f-4faa-ab74-611d65555df0_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-GN-A4U8,TCGA-GN-A4U8-06A
608258c6-7ee7-49c9-bba8-389b8a84c9e7,TXT,TCGA-EE-A2GU-06A-11R-A18T-07,open,81d5aaf1-ac19-4c1e-90b9-085a5ca83a1a.htseq.counts.gz,81d5aaf1-ac19-4c1e-90b9-085a5ca83a1a_count,Transcriptome Profiling,gene_expression,254048,2016-05-26T21:23:23.470158-05:00,86227cc1c922fc8d61db04e0c9cdda55,2018-09-06T18:42:50.098635-05:00,608258c6-7ee7-49c9-bba8-389b8a84c9e7,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,f37e9566-6d17-451f-b94f-1748e4a0faa1,released,81d5aaf1-ac19-4c1e-90b9-085a5ca83a1a_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-EE-A2GU,TCGA-EE-A2GU-06A
a725b7cd-5f33-487d-ad5e-93a89eef3ac2,TXT,TCGA-BF-AAP1-01A-11R-A39D-07,open,5f238bcd-ac5c-4893-9a33-df8d2fbccefc.htseq.counts.gz,5f238bcd-ac5c-4893-9a33-df8d2fbccefc_count,Transcriptome Profiling,gene_expression,256505,2016-05-29T10:40:58.021312-05:00,31f5fd27ddc942122eefb1f7f98779a6,2018-09-06T18:42:50.098635-05:00,a725b7cd-5f33-487d-ad5e-93a89eef3ac2,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,8b0407ef-16e7-4ec9-abb2-91696b6f8499,released,5f238bcd-ac5c-4893-9a33-df8d2fbccefc_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-BF-AAP1,TCGA-BF-AAP1-01A
a081dfb9-4ec0-4fff-839c-7146c6630ec3,TXT,TCGA-DA-A1I2-06A-21R-A18U-07,open,5f36aa0d-7f3c-49e2-812e-f3317264ac68.htseq.counts.gz,5f36aa0d-7f3c-49e2-812e-f3317264ac68_count,Transcriptome Profiling,gene_expression,255162,2016-05-26T21:05:44.243420-05:00,0be15a913cc4b40f53270282592727cf,2018-09-06T18:42:50.098635-05:00,a081dfb9-4ec0-4fff-839c-7146c6630ec3,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,c868aafc-5eaa-4214-8f5a-58bf64cd521d,released,5f36aa0d-7f3c-49e2-812e-f3317264ac68_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-DA-A1I2,TCGA-DA-A1I2-06A
74f7d582-3db7-427c-97e8-37bda06937a4,TXT,TCGA-FR-A8YE-06A-11R-A37K-07,open,ae97fce3-191b-45b9-8b00-d33790473b5a.htseq.counts.gz,ae97fce3-191b-45b9-8b00-d33790473b5a_count,Transcriptome Profiling,gene_expression,257624,2016-05-30T18:34:41.515006-05:00,c7a922668afd8b222e4fa9d5e01eca72,2018-09-06T18:42:50.098635-05:00,74f7d582-3db7-427c-97e8-37bda06937a4,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,7de03369-fbc7-4dbc-9a68-9f7062e4ec35,released,ae97fce3-191b-45b9-8b00-d33790473b5a_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-FR-A8YE,TCGA-FR-A8YE-06A
6d055bf1-1bbb-465b-8a39-eff385f25dc4,TXT,TCGA-FS-A1ZB-06A-12R-A18S-07,open,0860ef52-bd40-42b9-9bcf-fe36be688c38.htseq.counts.gz,0860ef52-bd40-42b9-9bcf-fe36be688c38_count,Transcriptome Profiling,gene_expression,252221,2016-05-30T18:18:06.231262-05:00,43f7e1b10768c5f28915c1850ae1dff7,2018-09-06T18:42:50.098635-05:00,6d055bf1-1bbb-465b-8a39-eff385f25dc4,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,390713ec-1815-4e5e-9239-137e6712ac17,released,0860ef52-bd40-42b9-9bcf-fe36be688c38_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-FS-A1ZB,TCGA-FS-A1ZB-06A
9f6de763-7d58-4161-814b-a40af480e82b,TXT,TCGA-BF-A5ES-01A-11R-A27Q-07,open,95259f41-ad84-40fb-8902-6f9bff618809.htseq.counts.gz,95259f41-ad84-40fb-8902-6f9bff618809_count,Transcriptome Profiling,gene_expression,243040,2016-05-30T18:59:00.428549-05:00,e6ca567550c2dfb4ed7412bb6b1080fb,2018-09-06T18:42:50.098635-05:00,9f6de763-7d58-4161-814b-a40af480e82b,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,86b0be1f-da1e-4364-89b5-882408171d91,released,95259f41-ad84-40fb-8902-6f9bff618809_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-BF-A5ES,TCGA-BF-A5ES-01A
2be5e87e-c202-400e-a108-902c12cd4e18,TXT,TCGA-GN-A4U3-06A-11R-A32P-07,open,15b87438-308c-491e-ac85-6fb75a470182.htseq.counts.gz,15b87438-308c-491e-ac85-6fb75a470182_count,Transcriptome Profiling,gene_expression,251528,2016-05-29T10:51:53.521445-05:00,fb702f2af8821196ac7465d1650b39bb,2018-09-06T18:42:50.098635-05:00,2be5e87e-c202-400e-a108-902c12cd4e18,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,f2a208e1-7dc0-4b12-a889-f795ff418b7f,released,15b87438-308c-491e-ac85-6fb75a470182_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-GN-A4U3,TCGA-GN-A4U3-06A
8ae2d73c-7b3f-46cf-b8ee-08b2f3d3ae5c,TXT,TCGA-EB-A44R-06A-41R-A266-07,open,0dc2d2e1-6336-49bd-8cd7-ba67cd13776a.htseq.counts.gz,0dc2d2e1-6336-49bd-8cd7-ba67cd13776a_count,Transcriptome Profiling,gene_expression,255496,2016-05-29T10:34:15.351526-05:00,4244b70471e7e7dea6a4219d008fcf65,2018-09-06T18:42:50.098635-05:00,8ae2d73c-7b3f-46cf-b8ee-08b2f3d3ae5c,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,5dcd17af-e500-41d6-adc9-3d06fe80c7b1,released,0dc2d2e1-6336-49bd-8cd7-ba67cd13776a_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-EB-A44R,TCGA-EB-A44R-06A
8402807a-fcb8-414c-91ba-6d9cc7950a70,TXT,TCGA-WE-A8ZQ-06A-41R-A37K-07,open,aae6a581-f31f-41d8-a635-444486314ddb.htseq.counts.gz,aae6a581-f31f-41d8-a635-444486314ddb_count,Transcriptome Profiling,gene_expression,254869,2016-05-30T18:22:18.744721-05:00,d351d4fe081c79f7ebce66bd897f6c77,2018-09-06T18:42:50.098635-05:00,8402807a-fcb8-414c-91ba-6d9cc7950a70,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,ed1af7fc-04ba-408e-b6ec-76a501cb7f12,released,aae6a581-f31f-41d8-a635-444486314ddb_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-WE-A8ZQ,TCGA-WE-A8ZQ-06A
83bf0fb8-ff5d-496d-9014-c41acb0964ef,TXT,TCGA-W3-AA1W-06A-11R-A38C-07,open,4abf84b3-437d-4d0b-890b-86d3ffee35d8.htseq.counts.gz,4abf84b3-437d-4d0b-890b-86d3ffee35d8_count,Transcriptome Profiling,gene_expression,250987,2016-05-29T10:12:13.104439-05:00,63bd4904ce9d43073ce6d97471f65efa,2018-09-06T18:42:50.098635-05:00,83bf0fb8-ff5d-496d-9014-c41acb0964ef,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,b482fb27-9835-4938-917f-312cbdc600fe,released,4abf84b3-437d-4d0b-890b-86d3ffee35d8_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-W3-AA1W,TCGA-W3-AA1W-06A
25d184a9-e7a2-4bc5-838b-c0230af16567,TXT,TCGA-GN-A8LK-06A-11R-A37K-07,open,0498d3e9-bf60-48ff-bf34-d9725718c576.htseq.counts.gz,0498d3e9-bf60-48ff-bf34-d9725718c576_count,Transcriptome Profiling,gene_expression,247345,2016-05-30T18:29:21.040856-05:00,45aead1615fcda92a3d443cef71f44b0,2018-09-06T18:42:50.098635-05:00,25d184a9-e7a2-4bc5-838b-c0230af16567,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,da827c57-b3c4-427f-8c61-c1f16601d02d,released,0498d3e9-bf60-48ff-bf34-d9725718c576_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-GN-A8LK,TCGA-GN-A8LK-06A
c905ff4a-e7d1-4fc9-a5b2-7a14af398017,TXT,TCGA-ER-A19T-01A-11R-A18T-07,open,dffdfddf-6269-4ffc-a17a-35f301a5b06d.htseq.counts.gz,dffdfddf-6269-4ffc-a17a-35f301a5b06d_count,Transcriptome Profiling,gene_expression,250217,2016-05-29T11:01:33.779628-05:00,16989c810bf465a422bec9aaa4ec7028,2018-09-06T18:42:50.098635-05:00,c905ff4a-e7d1-4fc9-a5b2-7a14af398017,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,93f784d9-f743-484a-bf9a-c5362abc9ba4,released,dffdfddf-6269-4ffc-a17a-35f301a5b06d_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-ER-A19T,TCGA-ER-A19T-01A
9f59e80f-c2d8-420c-86f2-7c14385d31a0,TXT,TCGA-EE-A29R-06A-11R-A18T-07,open,b363d8f4-1878-4781-a619-245ada710327.htseq.counts.gz,b363d8f4-1878-4781-a619-245ada710327_count,Transcriptome Profiling,gene_expression,253055,2016-05-30T18:54:29.781791-05:00,a527ad51929f2c68fa932fc2a88b25e3,2018-09-06T18:42:50.098635-05:00,9f59e80f-c2d8-420c-86f2-7c14385d31a0,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,4f9df870-6b15-44bb-9d4e-705b21f2642b,released,b363d8f4-1878-4781-a619-245ada710327_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-EE-A29R,TCGA-EE-A29R-06A
3e5b3268-cfd8-44c0-a25c-06e2740c7167,TXT,TCGA-EE-A3JD-06A-11R-A20F-07,open,ac37405d-dfae-4733-bbe6-157d7657023c.htseq.counts.gz,ac37405d-dfae-4733-bbe6-157d7657023c_count,Transcriptome Profiling,gene_expression,246376,2016-05-29T11:01:44.131087-05:00,e6e95964f09c9866af3dcff01faf31be,2018-09-06T18:42:50.098635-05:00,3e5b3268-cfd8-44c0-a25c-06e2740c7167,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,ea399a98-3096-478a-a07d-a78a47825f44,released,ac37405d-dfae-4733-bbe6-157d7657023c_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-EE-A3JD,TCGA-EE-A3JD-06A
b716aecf-6587-4820-86c4-51e86df26f34,TXT,TCGA-D3-A2JO-06A-11R-A18S-07,open,ab101bac-2243-445f-bad5-9aa605261f29.htseq.counts.gz,ab101bac-2243-445f-bad5-9aa605261f29_count,Transcriptome Profiling,gene_expression,252493,2016-05-26T21:07:27.213423-05:00,4f3099e1190103c7ac3825292cbafbb8,2018-09-06T18:42:50.098635-05:00,b716aecf-6587-4820-86c4-51e86df26f34,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,be44aeae-7c26-4155-9e25-d886b261800e,released,ab101bac-2243-445f-bad5-9aa605261f29_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-D3-A2JO,TCGA-D3-A2JO-06A
b3fa1559-07c1-47c8-980c-632eae8923f8,TXT,TCGA-ER-A19F-06A-11R-A18S-07,open,fe16e32b-ce86-4136-9a8b-9cafe102970f.htseq.counts.gz,fe16e32b-ce86-4136-9a8b-9cafe102970f_count,Transcriptome Profiling,gene_expression,249008,2016-05-26T21:10:56.134063-05:00,c617e2dfd9f09cdf1d701a319f52065c,2018-09-06T18:42:50.098635-05:00,b3fa1559-07c1-47c8-980c-632eae8923f8,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,6abeec6c-0961-49cf-9275-448b3beb6018,released,fe16e32b-ce86-4136-9a8b-9cafe102970f_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-ER-A19F,TCGA-ER-A19F-06A
a5c03384-96f0-44b9-b068-88e1f291c6f8,TXT,TCGA-D3-A2JK-06A-11R-A18S-07,open,b3eaff31-b803-47f9-acca-469053767155.htseq.counts.gz,b3eaff31-b803-47f9-acca-469053767155_count,Transcriptome Profiling,gene_expression,228865,2016-05-29T11:05:29.943835-05:00,127333740ee51aed56747f9bb47e3315,2018-09-06T18:42:50.098635-05:00,a5c03384-96f0-44b9-b068-88e1f291c6f8,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SKCM,2597ee3a-713a-47df-b164-1c8cd27c5cb5,released,b3eaff31-b803-47f9-acca-469053767155_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Metastatic,FALSE,TCGA-D3-A2JK,TCGA-D3-A2JK-06A
